ID1,ID2,Distance
32222,32271,0.758446031158727
32235,32255,0.7584739405640422
32245,32277,0.7587815512296224
32220,32223,0.7590081246515691
32235,32253,0.759168641592725
32243,32244,0.7592803441151164
32251,32260,0.7594819018894332
32260,32285,0.7595821502476408
32236,32272,0.7597207861303551
32272,32286,0.7599268623407336
32222,32288,0.7600383977858087
32218,32286,0.7604215992661941
32254,32279,0.7604411325737263
32232,32286,0.7606216541579247
32250,32276,0.7606805339236183
32277,32288,0.7609534894509665
32219,32261,0.7612354106758816
32277,32281,0.7612627610334936
32225,32240,0.7616181913513224
32261,32263,0.761895628581084
32221,32241,0.7620486336722292
32222,32230,0.7621005487640223
32215,32247,0.7622363796132707
32231,32232,0.7622585173776524
32245,32268,0.7625536053420889
32231,32257,0.762789217926386
32264,32277,0.7629184264804746
32225,32264,0.7631886273409534
32253,32264,0.7632337710175503
32221,32288,0.7633559755329273
32249,32261,0.7640138562674464
32232,32287,0.7645544970714675
32254,32269,0.7646380851523715
32234,32282,0.7647158118445019
32230,32239,0.7647396161155136
32234,32260,0.7647706991627908
32257,32279,0.7649195689327701
32221,32234,0.7650595980469631
32229,32273,0.7650823159035551
32214,32270,0.7655121968141302
32214,32249,0.7655135807835407
32269,32287,0.7658337155415018
32236,32288,0.7659478165984496
